"speciesid","Year","spending","X","speciesname","taxon","conservation_status","listed"
3499,2001,208148.1648786,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2002,256590.680377988,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2003,398467.328804348,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2004,219318.438327157,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2005,736153.394777266,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2006,1028665.00446429,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2007,886445,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2008,739614.579656293,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2009,629525.352447552,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2010,945336.42778542,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2011,922479.458870609,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2012,1641464.37674216,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3499,2013,1584142.31201717,6162,"Corvus hawaiiensis","Birds","Prob. Extinct",1
3559,2014,42455.0063371356,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2015,37385.5063291139,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2016,74398.0625,6206,"Leptonycteris nivalis","Mammals","3",1
3559,1996,4998.85277246654,6206,"Leptonycteris nivalis","Mammals","3",1
3559,1997,23670.0934579439,6206,"Leptonycteris nivalis","Mammals","3",1
3559,1998,36990.5521472393,6206,"Leptonycteris nivalis","Mammals","3",1
3559,1999,38765.8163265306,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2000,161336.149825784,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2001,110301.919819311,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2002,38957.1395219566,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2003,106723.733152174,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2004,138055.267337215,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2005,122355.476190476,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2006,61170.443452381,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2007,61105.9247467438,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2008,224380.91035764,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2009,171969.93006993,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2010,35736.7262723521,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2011,113885.949310805,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2012,36829.0505226481,6206,"Leptonycteris nivalis","Mammals","3",1
3559,2013,38658.4763948498,6206,"Leptonycteris nivalis","Mammals","3",1
3592,2014,1101529.31051965,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2015,771262.478481013,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2016,325865.55625,6241,"Cynomys parvidens","Mammals","2 ",1
3592,1996,376960.363288719,6241,"Cynomys parvidens","Mammals","2 ",1
3592,1997,365710.579439252,6241,"Cynomys parvidens","Mammals","2 ",1
3592,1998,490605.993865031,6241,"Cynomys parvidens","Mammals","2 ",1
3592,1999,525729.201680672,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2000,273581.132404181,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2001,579431.07001694,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2002,486405.650361312,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2003,711511.979347826,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2004,1337804.84595024,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2005,476897.08141321,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2006,388146.730654762,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2007,553955.558610709,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2008,327987.742684626,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2009,836770.257342657,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2010,1933010.76203576,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2011,2352381.30680302,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2012,1597810.74303136,6241,"Cynomys parvidens","Mammals","2 ",1
3592,2013,837549.829184549,6241,"Cynomys parvidens","Mammals","2 ",1
3608,2014,9878312.82889734,6264,"Xyrauchen texanus","Fishes","1",1
3608,2015,8761818.25316456,6264,"Xyrauchen texanus","Fishes","1",1
3608,2016,16713390.44625,6264,"Xyrauchen texanus","Fishes","1",1
3608,1996,10999663.0975143,6264,"Xyrauchen texanus","Fishes","1",1
3608,1997,8830930.09345794,6264,"Xyrauchen texanus","Fishes","1",1
3608,1998,9605228.41104295,6264,"Xyrauchen texanus","Fishes","1",1
3608,1999,9386564.9819928,6264,"Xyrauchen texanus","Fishes","1",1
3608,2000,8107643.25783972,6264,"Xyrauchen texanus","Fishes","1",1
3608,2001,15520504.2518351,6264,"Xyrauchen texanus","Fishes","1",1
3608,2002,10439029.7126181,6264,"Xyrauchen texanus","Fishes","1",1
3608,2003,9750011.39673913,6264,"Xyrauchen texanus","Fishes","1",1
3608,2004,9794452.90735839,6264,"Xyrauchen texanus","Fishes","1",1
3608,2005,14825394.9493088,6264,"Xyrauchen texanus","Fishes","1",1
3608,2006,14780277.7008929,6264,"Xyrauchen texanus","Fishes","1",1
3608,2007,11396573.015919,6264,"Xyrauchen texanus","Fishes","1",1
3608,2008,11129750.7951695,6264,"Xyrauchen texanus","Fishes","1",1
3608,2009,15114509.1412587,6264,"Xyrauchen texanus","Fishes","1",1
3608,2010,9631441.05914718,6264,"Xyrauchen texanus","Fishes","1",1
3608,2011,12190773.7736772,6264,"Xyrauchen texanus","Fishes","1",1
3608,2012,13654050.2286585,6264,"Xyrauchen texanus","Fishes","1",1
3608,2013,10609098.7995708,6264,"Xyrauchen texanus","Fishes","1",1
3618,2014,132795.117870722,6294,"Eschrichtius robustus","Mammals","4",1
3618,2015,82106.4316455696,6294,"Eschrichtius robustus","Mammals","4",1
3618,2016,436717.1375,6294,"Eschrichtius robustus","Mammals","4",1
3618,1996,466564.799235182,6294,"Eschrichtius robustus","Mammals","4",1
3618,1997,5558.65420560748,6294,"Eschrichtius robustus","Mammals","4",1
3618,1998,192847.085889571,6294,"Eschrichtius robustus","Mammals","4",1
3618,2006,0,6294,"Eschrichtius robustus","Mammals","4",1
3618,2007,21873.3719247467,6294,"Eschrichtius robustus","Mammals","4",1
3618,2008,491937.215977705,6294,"Eschrichtius robustus","Mammals","4",1
3618,2009,2257207.6,6294,"Eschrichtius robustus","Mammals","4",1
3618,2010,112.379642365887,6294,"Eschrichtius robustus","Mammals","4",1
3618,2011,572026.782125389,6294,"Eschrichtius robustus","Mammals","4",1
3618,2012,150434.395034843,6294,"Eschrichtius robustus","Mammals","4",1
3618,2013,874456.839914163,6294,"Eschrichtius robustus","Mammals","4",1
3637,2014,400477.039290241,6326,"Puffinus newelli","Birds","2 ",1
3637,2015,911221.817721519,6326,"Puffinus newelli","Birds","2 ",1
3637,2016,1129729.2175,6326,"Puffinus newelli","Birds","2 ",1
3637,1996,17324.1491395793,6326,"Puffinus newelli","Birds","2 ",1
3637,1997,29610.523364486,6326,"Puffinus newelli","Birds","2 ",1
3637,1998,29787.9202453988,6326,"Puffinus newelli","Birds","2 ",1
3637,1999,30894.9579831933,6326,"Puffinus newelli","Birds","2 ",1
3637,2000,22061.8466898955,6326,"Puffinus newelli","Birds","2 ",1
3637,2001,18406.7193675889,6326,"Puffinus newelli","Birds","2 ",1
3637,2002,69074.8749305169,6326,"Puffinus newelli","Birds","2 ",1
3637,2003,162338.788043478,6326,"Puffinus newelli","Birds","2 ",1
3637,2004,190674.565378507,6326,"Puffinus newelli","Birds","2 ",1
3637,2005,275126.946236559,6326,"Puffinus newelli","Birds","2 ",1
3637,2006,225934.541666667,6326,"Puffinus newelli","Birds","2 ",1
3637,2007,682333.334298119,6326,"Puffinus newelli","Birds","2 ",1
3637,2008,669187.889456572,6326,"Puffinus newelli","Birds","2 ",1
3637,2009,19850701.5622378,6326,"Puffinus newelli","Birds","2 ",1
3637,2010,522750.763411279,6326,"Puffinus newelli","Birds","2 ",1
3637,2011,760274.262338817,6326,"Puffinus newelli","Birds","2 ",1
3637,2012,434151.522648084,6326,"Puffinus newelli","Birds","2 ",1
3637,2013,712583.542918455,6326,"Puffinus newelli","Birds","2 ",1
3641,2016,59155.90625,6350,"Pituophis melanoleucus","Reptiles","4",1
3736,2014,8927865.35361217,6365,"Salmo salar","Fishes","5",1
3736,2015,6563740.76962025,6365,"Salmo salar","Fishes","5",1
3736,2016,10240718.15875,6365,"Salmo salar","Fishes","5",1
3736,2001,9602487.94184077,6365,"Salmo salar","Fishes","5",1
3736,2002,9305761.70094497,6365,"Salmo salar","Fishes","5",1
3736,2003,11499250.1347826,6365,"Salmo salar","Fishes","5",1
3736,2004,9726582.65431445,6365,"Salmo salar","Fishes","5",1
3736,2005,8764270.23809524,6365,"Salmo salar","Fishes","5",1
3736,2006,7510533.89136905,6365,"Salmo salar","Fishes","5",1
3736,2007,9337040.16208393,6365,"Salmo salar","Fishes","5",1
3736,2008,10434128.9902462,6365,"Salmo salar","Fishes","5",1
3736,2009,8692950.84475524,6365,"Salmo salar","Fishes","5",1
3736,2010,14772636.6327373,6365,"Salmo salar","Fishes","5",1
3736,2011,13796435.9706536,6365,"Salmo salar","Fishes","5",1
3736,2012,11649889.0923345,6365,"Salmo salar","Fishes","5",1
3736,2013,11679202.2437768,6365,"Salmo salar","Fishes","5",1
3792,2014,9536.84410646388,6391,"Oryzomys palustris","Mammals","5",1
3792,2015,72135.9291139241,6391,"Oryzomys palustris","Mammals","5",1
3792,2016,30137.0875,6391,"Oryzomys palustris","Mammals","5",1
3792,1996,15871.3575525813,6391,"Oryzomys palustris","Mammals","5",1
3792,1997,0,6391,"Oryzomys palustris","Mammals","5",1
3792,1998,11427.9754601227,6391,"Oryzomys palustris","Mammals","5",1
3792,1999,50020.4081632653,6391,"Oryzomys palustris","Mammals","5",1
3792,2000,2846.68989547038,6391,"Oryzomys palustris","Mammals","5",1
3792,2001,158909.498588368,6391,"Oryzomys palustris","Mammals","5",1
3792,2002,16334.0961645359,6391,"Oryzomys palustris","Mammals","5",1
3792,2003,34411.2407608696,6391,"Oryzomys palustris","Mammals","5",1
3792,2004,146576.028057173,6391,"Oryzomys palustris","Mammals","5",1
3792,2005,18197.3886328725,6391,"Oryzomys palustris","Mammals","5",1
3792,2006,25260.1324404762,6391,"Oryzomys palustris","Mammals","5",1
3792,2007,258445.121562952,6391,"Oryzomys palustris","Mammals","5",1
3792,2008,29018.1096144914,6391,"Oryzomys palustris","Mammals","5",1
3792,2009,87607.5384615385,6391,"Oryzomys palustris","Mammals","5",1
3792,2010,88166.3246217331,6391,"Oryzomys palustris","Mammals","5",1
3792,2011,38244.9724321921,6391,"Oryzomys palustris","Mammals","5",1
3792,2012,17838.0705574913,6391,"Oryzomys palustris","Mammals","5",1
3792,2013,13616.1991416309,6391,"Oryzomys palustris","Mammals","5",1
3795,2014,748502.47148289,6414,"Ammospiza maritima","Birds","4",1
3795,2015,802864.865822785,6414,"Ammospiza maritima","Birds","4",1
3795,2016,1129121.57375,6414,"Ammospiza maritima","Birds","4",1
3795,1996,491293.499043977,6414,"Ammospiza maritima","Birds","4",1
3795,1997,274878.504672897,6414,"Ammospiza maritima","Birds","4",1
3795,1998,1314066.80981595,6414,"Ammospiza maritima","Birds","4",1
3795,1999,470780.31212485,6414,"Ammospiza maritima","Birds","4",1
3795,2000,14463319.6864111,6414,"Ammospiza maritima","Birds","4",1
3795,2001,1122048.7012987,6414,"Ammospiza maritima","Birds","4",1
3795,2002,7864045.08060033,6414,"Ammospiza maritima","Birds","4",1
3795,2003,1101251.61684783,6414,"Ammospiza maritima","Birds","4",1
3795,2004,948836.725251456,6414,"Ammospiza maritima","Birds","4",1
3795,2005,706087.543778802,6414,"Ammospiza maritima","Birds","4",1
3795,2006,3144005.66071429,6414,"Ammospiza maritima","Birds","4",1
3795,2007,1783933.09696093,6414,"Ammospiza maritima","Birds","4",1
3795,2008,1246784.88016721,6414,"Ammospiza maritima","Birds","4",1
3795,2009,675241.93006993,6414,"Ammospiza maritima","Birds","4",1
3795,2010,798773.145804677,6414,"Ammospiza maritima","Birds","4",1
3795,2011,474719.139617608,6414,"Ammospiza maritima","Birds","4",1
3795,2012,406953.535714286,6414,"Ammospiza maritima","Birds","4",1
3795,2013,596175.769957082,6414,"Ammospiza maritima","Birds","4",1
3809,2014,32614883.3396705,6438,"Eumetopias jubatus","Mammals","3",1
3809,2015,24610887.0898734,6438,"Eumetopias jubatus","Mammals","3",1
3809,2016,22604886.72,6438,"Eumetopias jubatus","Mammals","3",1
3809,1996,2671730.59273423,6438,"Eumetopias jubatus","Mammals","3",1
3809,1997,3369674.5046729,6438,"Eumetopias jubatus","Mammals","3",1
3809,1998,4630104.40490798,6438,"Eumetopias jubatus","Mammals","3",1
3809,1999,10642739.2617047,6438,"Eumetopias jubatus","Mammals","3",1
3809,2000,18663895.2961672,6438,"Eumetopias jubatus","Mammals","3",1
3809,2001,64745941.2315076,6438,"Eumetopias jubatus","Mammals","3",1
3809,2002,76480430.4196776,6438,"Eumetopias jubatus","Mammals","3",1
3809,2003,73011573.5380435,6438,"Eumetopias jubatus","Mammals","3",1
3809,2004,55526400.7257808,6438,"Eumetopias jubatus","Mammals","3",1
3809,2005,41138934.3717358,6438,"Eumetopias jubatus","Mammals","3",1
3809,2006,37086477.3422619,6438,"Eumetopias jubatus","Mammals","3",1
3809,2007,70451508.5296671,6438,"Eumetopias jubatus","Mammals","3",1
3809,2008,41093100.5699025,6438,"Eumetopias jubatus","Mammals","3",1
3809,2009,22913113.5104895,6438,"Eumetopias jubatus","Mammals","3",1
3809,2010,37466509.6891334,6438,"Eumetopias jubatus","Mammals","3",1
3809,2011,15077613.6669631,6438,"Eumetopias jubatus","Mammals","3",1
3809,2012,43130612.0879791,6438,"Eumetopias jubatus","Mammals","3",1
3809,2013,24929458.6699571,6438,"Eumetopias jubatus","Mammals","3",1
3909,2014,82697.174904943,6471,"Lepidomeda vittata","Fishes","1",1
3909,2015,35507.4405063291,6471,"Lepidomeda vittata","Fishes","1",1
3909,2016,31252.2925,6471,"Lepidomeda vittata","Fishes","1",1
3909,1996,85261.6826003824,6471,"Lepidomeda vittata","Fishes","1",1
3909,1997,226652.598130841,6471,"Lepidomeda vittata","Fishes","1",1
3909,1998,2929621.65644172,6471,"Lepidomeda vittata","Fishes","1",1
3909,1999,236464.12364946,6471,"Lepidomeda vittata","Fishes","1",1
3909,2000,1681155.41811847,6471,"Lepidomeda vittata","Fishes","1",1
3909,2001,1607750.81874647,6471,"Lepidomeda vittata","Fishes","1",1
3909,2002,1204314.3135075,6471,"Lepidomeda vittata","Fishes","1",1
3909,2003,232111.032065217,6471,"Lepidomeda vittata","Fishes","1",1
3909,2004,104319.95764955,6471,"Lepidomeda vittata","Fishes","1",1
3909,2005,394067.588325653,6471,"Lepidomeda vittata","Fishes","1",1
3909,2006,576374.047619048,6471,"Lepidomeda vittata","Fishes","1",1
3909,2007,160444.138929088,6471,"Lepidomeda vittata","Fishes","1",1
3909,2008,79461.1240130051,6471,"Lepidomeda vittata","Fishes","1",1
3909,2009,911269.230769231,6471,"Lepidomeda vittata","Fishes","1",1
3909,2010,90288.0522696011,6471,"Lepidomeda vittata","Fishes","1",1
3909,2011,121179.009337483,6471,"Lepidomeda vittata","Fishes","1",1
3909,2012,141210.052264808,6471,"Lepidomeda vittata","Fishes","1",1
3909,2013,26519.1888412017,6471,"Lepidomeda vittata","Fishes","1",1
3958,1996,8000148.35564054,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,1997,15938005.4579439,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,1998,17377935.8466258,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,1999,29212094.909964,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2000,33885302.7351916,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2001,41557495.2433653,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2002,29927039.7065036,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2003,21357184.1233696,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2004,22894326.4907358,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2005,25654668.4546851,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2006,39078776.8258929,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2007,15042057.7568741,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2008,5409596.06641895,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2009,4837033.07412587,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2010,838621.843191197,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2011,2370657.54957759,6503,"Haliaeetus leucocephalus","Birds","5",1
3958,2012,598623.657229965,6503,"Haliaeetus leucocephalus","Birds","5",1
4017,2014,7930895.47528517,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2015,3128981.76202532,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2016,3373877.0725,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2000,175398.797909408,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2001,290538.301524562,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2002,387881.989994441,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2003,779633.794565217,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2004,2496300.03335098,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2005,2073230.9969278,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2006,1677123.49702381,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2007,3769919.39797395,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2008,2988487.33766837,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2009,3465578.02377622,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2010,5717913.28885832,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2011,5887929.73499333,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2012,6083314.74695122,6529,"Ambystoma californiense","Amphibians","2 ",1
4017,2013,7377199.68025751,6529,"Ambystoma californiense","Amphibians","2 ",1
4056,2014,257695.675538657,6554,"Notropis girardi","Fishes","2 ",1
4056,2015,282415.182278481,6554,"Notropis girardi","Fishes","2 ",1
4056,2016,264277.0325,6554,"Notropis girardi","Fishes","2 ",1
4056,1999,220560.576230492,6554,"Notropis girardi","Fishes","2 ",1
4056,2000,263119.547038327,6554,"Notropis girardi","Fishes","2 ",1
4056,2001,114702.924901186,6554,"Notropis girardi","Fishes","2 ",1
4056,2002,175353.450250139,6554,"Notropis girardi","Fishes","2 ",1
4056,2003,515064.329347826,6554,"Notropis girardi","Fishes","2 ",1
4056,2004,238411.326098465,6554,"Notropis girardi","Fishes","2 ",1
4056,2005,307249.729646697,6554,"Notropis girardi","Fishes","2 ",1
4056,2006,126575.427083333,6554,"Notropis girardi","Fishes","2 ",1
4056,2007,130391.308248915,6554,"Notropis girardi","Fishes","2 ",1
4056,2008,53470.050627032,6554,"Notropis girardi","Fishes","2 ",1
4056,2009,52707.3552447552,6554,"Notropis girardi","Fishes","2 ",1
4056,2010,147790.467675378,6554,"Notropis girardi","Fishes","2 ",1
4056,2011,182450.739884393,6554,"Notropis girardi","Fishes","2 ",1
4056,2012,250035.092770035,6554,"Notropis girardi","Fishes","2 ",1
4056,2013,255862.30944206,6554,"Notropis girardi","Fishes","2 ",1
4070,2014,266352.354879594,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2015,104467.411392405,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2016,102611.115,6573,"Cyprinodon radiosus","Fishes","1",1
4070,1996,41240.5353728489,6573,"Cyprinodon radiosus","Fishes","1",1
4070,1997,96512.8971962617,6573,"Cyprinodon radiosus","Fishes","1",1
4070,1998,30374.3558282209,6573,"Cyprinodon radiosus","Fishes","1",1
4070,1999,48107.8631452581,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2000,127958.710801394,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2001,41103.7267080745,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2002,15940.3557531962,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2003,23577.5543478261,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2004,83550.6844891477,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2005,11978.9016897081,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2006,204275.53125,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2007,12114.3010130246,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2008,60735.3929400836,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2009,64994.3496503496,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2010,52171.1251719395,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2011,99718.3192530013,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2012,1184637.90156794,6573,"Cyprinodon radiosus","Fishes","1",1
4070,2013,103021.946781116,6573,"Cyprinodon radiosus","Fishes","1",1
4072,2014,2576382.05956907,6595,"Lanius ludovicianus","Birds","4",1
4072,2015,4605906.78987342,6595,"Lanius ludovicianus","Birds","4",1
4072,2016,2040829.235,6595,"Lanius ludovicianus","Birds","4",1
4072,1996,959279.847036329,6595,"Lanius ludovicianus","Birds","4",1
4072,1997,1527881.62616822,6595,"Lanius ludovicianus","Birds","4",1
4072,1998,2492110.63803681,6595,"Lanius ludovicianus","Birds","4",1
4072,1999,4159844.26170468,6595,"Lanius ludovicianus","Birds","4",1
4072,2000,3568937.82229965,6595,"Lanius ludovicianus","Birds","4",1
4072,2001,3541978.71259176,6595,"Lanius ludovicianus","Birds","4",1
4072,2002,605514.168426904,6595,"Lanius ludovicianus","Birds","4",1
4072,2003,3493903.16413043,6595,"Lanius ludovicianus","Birds","4",1
4072,2004,30984.5844362096,6595,"Lanius ludovicianus","Birds","4",1
4072,2005,2269287.15207373,6595,"Lanius ludovicianus","Birds","4",1
4072,2006,2120529.57886905,6595,"Lanius ludovicianus","Birds","4",1
4072,2007,2844224.10998553,6595,"Lanius ludovicianus","Birds","4",1
4072,2008,2261478.38875987,6595,"Lanius ludovicianus","Birds","4",1
4072,2009,2435683.82097902,6595,"Lanius ludovicianus","Birds","4",1
4072,2010,2530672.67125172,6595,"Lanius ludovicianus","Birds","4",1
4072,2011,2754468.45620276,6595,"Lanius ludovicianus","Birds","4",1
4072,2012,2714022.40374564,6595,"Lanius ludovicianus","Birds","4",1
4072,2013,3116225.5944206,6595,"Lanius ludovicianus","Birds","4",1
4085,2014,542610.187579214,6625,"Antigone canadensis","Birds","5",1
4085,2015,581666.769620253,6625,"Antigone canadensis","Birds","5",1
4085,2016,587462.82875,6625,"Antigone canadensis","Birds","5",1
4085,1996,219324.665391969,6625,"Antigone canadensis","Birds","5",1
4085,1997,1359885.04672897,6625,"Antigone canadensis","Birds","5",1
4085,1998,1408497.97546012,6625,"Antigone canadensis","Birds","5",1
4085,1999,274597.328931573,6625,"Antigone canadensis","Birds","5",1
4085,2000,272058.153310105,6625,"Antigone canadensis","Birds","5",1
4085,2001,969854.195369848,6625,"Antigone canadensis","Birds","5",1
4085,2002,535018.285714286,6625,"Antigone canadensis","Birds","5",1
4085,2003,912784.369565217,6625,"Antigone canadensis","Birds","5",1
4085,2004,732179.483853891,6625,"Antigone canadensis","Birds","5",1
4085,2005,690354.960061444,6625,"Antigone canadensis","Birds","5",1
4085,2006,500174.208333333,6625,"Antigone canadensis","Birds","5",1
4085,2007,506161.649782923,6625,"Antigone canadensis","Birds","5",1
4085,2008,407579.784022294,6625,"Antigone canadensis","Birds","5",1
4085,2009,396433.538461538,6625,"Antigone canadensis","Birds","5",1
4085,2010,9009.47592847318,6625,"Antigone canadensis","Birds","5",1
4085,2011,490795.040462428,6625,"Antigone canadensis","Birds","5",1
4085,2012,638618.93858885,6625,"Antigone canadensis","Birds","5",1
4085,2013,4438.0982832618,6625,"Antigone canadensis","Birds","5",1
4119,2014,13150.6970849176,6679,"Catostomus discobolus","Fishes","4",1
4119,2015,19442.5316455696,6679,"Catostomus discobolus","Fishes","4",1
4119,2016,16322.63875,6679,"Catostomus discobolus","Fishes","4",1
4134,2014,549777.835234474,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2015,597195.974683544,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2016,240833.2175,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,1996,479108.79541109,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,1997,798674.76635514,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,1998,1153323.31288344,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,1999,1495271.83073229,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2000,1119161.8989547,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2001,3106998.87069452,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2002,2190164.0077821,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2003,394957.336956522,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2004,1313630.9015352,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2005,1278274.93701997,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2006,351256.505952381,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2007,778206.096960926,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2008,329849.045517882,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2009,255828.40979021,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2010,1692701.50618982,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2011,689854.602045354,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2012,1129441.29616725,6696,"Etheostoma okaloosae","Fishes","2 ",1
4134,2013,222076.378969957,6696,"Etheostoma okaloosae","Fishes","2 ",1
4206,2014,188306.591888466,6731,"Loxops coccineus","Birds","1",1
4206,2015,63072.4,6731,"Loxops coccineus","Birds","1",1
4206,2016,92906.17625,6731,"Loxops coccineus","Birds","1",1
4206,1996,23432.1223709369,6731,"Loxops coccineus","Birds","1",1
4206,1997,31305.6074766355,6731,"Loxops coccineus","Birds","1",1
4206,1998,916929.625766871,6731,"Loxops coccineus","Birds","1",1
4206,1999,73912.5090036014,6731,"Loxops coccineus","Birds","1",1
4206,2000,75721.9512195122,6731,"Loxops coccineus","Birds","1",1
4206,2001,24634.5567476002,6731,"Loxops coccineus","Birds","1",1
4206,2002,53862.0533629794,6731,"Loxops coccineus","Birds","1",1
4206,2003,150033.169565217,6731,"Loxops coccineus","Birds","1",1
4206,2004,37395.5907887771,6731,"Loxops coccineus","Birds","1",1
4206,2005,1807227.84485407,6731,"Loxops coccineus","Birds","1",1
4206,2006,89226.8556547619,6731,"Loxops coccineus","Birds","1",1
4206,2007,131609.12301013,6731,"Loxops coccineus","Birds","1",1
4206,2008,462580.998142127,6731,"Loxops coccineus","Birds","1",1
4206,2009,142879.016783217,6731,"Loxops coccineus","Birds","1",1
4206,2010,58439.6616231087,6731,"Loxops coccineus","Birds","1",1
4206,2011,72956.7558915073,6731,"Loxops coccineus","Birds","1",1
4206,2012,298370.819686411,6731,"Loxops coccineus","Birds","1",1
4206,2013,219035.245493562,6731,"Loxops coccineus","Birds","1",1
4230,2014,33366.5285171103,6766,"Eurycea sosorum","Amphibians","1",1
